ID,RA (core),DEC (core),RA (centroid),DEC (centroid),FLUX,Core frac,BMAJ,BMIN,PA,SIZE,CLASS,SELECTION,x,y
2984882,-0.07083119,-29.77079964,-0.07083119,-29.77079964,1.47191e-05,-0.0,0.453,0.192,-19.162,2,3,1,399,1398
20847268,-0.59592497,-29.47675705,-0.59592497,-29.47675705,4.4509e-06,-0.0,0.592,0.25,69.875,2,3,1,3123,3142
16303970,-0.55980217,-29.55879211,-0.55980217,-29.55879211,3.8616e-06,-0.0,0.394,0.165,29.86,2,3,1,2934,2654
24166519,-0.38134155,-29.8064003,-0.38134155,-29.8064003,2.92944e-06,-0.0,0.734,0.31,-74.015,2,3,1,2004,1183
8700399,-0.44367185,-29.92406273,-0.44367185,-29.92406273,3.39574e-06,-0.0,0.487,0.206,26.356,2,3,1,2323,480
5778359,-0.02917684,-29.4094162,-0.02917684,-29.4094162,1.08539e-05,-0.0,1.002,0.419,42.648,2,3,1,184,3551
33269800,-0.15961,-29.85774422,-0.15961,-29.85774422,3.11364e-06,-0.0,0.372,0.156,10.022,2,3,1,857,879
28335483,-0.33232683,-29.78770256,-0.33232683,-29.78770256,4.24045e-06,-0.0,0.98,0.408,52.289,2,3,1,1751,1295
7358235,-0.61863512,-29.71576309,-0.61863512,-29.71576309,6.01666e-06,-0.0,0.316,0.131,-20.638,2,3,1,3233,1717
22676547,-0.21413463,-29.50048447,-0.21413463,-29.50048447,4.74621e-06,-0.0,0.333,0.141,48.213,2,3,1,1143,3007
18139632,-0.31998557,-29.75966072,-0.31998557,-29.75966072,4.67101e-06,-0.0,0.974,0.409,-46.354,2,3,1,1687,1462
8131826,-0.6030916,-29.45312309,-0.6030916,-29.45312309,6.29853e-06,-0.0,0.3,0.126,-47.511,2,3,1,3161,3282
19577117,-0.24930876,-29.91422272,-0.24930876,-29.91422272,3.85554e-06,-0.0,0.53,0.224,-60.695,2,3,1,1320,542
30769941,-0.55922157,-29.62775993,-0.55922157,-29.62775993,9.62274e-06,-0.0,0.446,0.189,-67.158,2,3,1,2929,2243
11328879,-0.40637451,-29.4444809,-0.40637451,-29.4444809,3.23172e-06,-0.0,0.389,0.16,-65.012,2,3,1,2141,3338
20061061,-0.06017812,-29.53854942,-0.06017812,-29.53854942,3.92191e-06,-0.0,0.519,0.214,-80.138,2,3,1,344,2782
25337338,-0.14762467,-29.93050575,-0.14762467,-29.93050575,7.63128e-06,-0.0,0.536,0.218,0.233,2,3,1,795,446
4543781,-0.65668881,-29.66213608,-0.65668881,-29.66213608,4.79161e-06,-0.0,0.466,0.193,26.837,2,3,1,3432,2036
15628022,-0.25596634,-29.67106628,-0.25596634,-29.67106628,6.56897e-06,-0.0,0.272,0.112,-69.984,2,3,1,1358,1991
23387690,-0.39775199,-29.65355492,-0.39775199,-29.65355492,5.22391e-06,-0.0,0.264,0.107,-73.808,2,3,1,2092,2093
18670263,-0.0817088,-29.90247345,-0.0817088,-29.90247345,6.12694e-06,-0.0,0.834,0.343,10.615,2,3,1,455,613
16698027,-0.05351958,-29.8234024,-0.05351958,-29.8234024,7.94462e-06,-0.0,1.196,0.486,-41.755,2,3,1,309,1085
3849468,-0.46908528,-29.6167202,-0.46908528,-29.6167202,5.85561e-06,-0.0,0.257,0.106,26.125,2,3,1,2462,2311
17886157,-0.483289,-29.69762993,-0.483289,-29.69762993,3.29944e-06,-0.0,0.334,0.136,16.59,2,3,1,2534,1829
22024319,-0.12392873,-29.5126133,-0.12392873,-29.5126133,5.4548e-06,-0.0,0.419,0.17,-1.53,2,3,1,675,2936
3523860,-0.63653964,-29.86053467,-0.63653964,-29.86053467,3.26302e-06,-0.0,0.407,0.169,-66.073,2,3,1,3321,854
11431316,-0.3195039,-29.63251495,-0.3195039,-29.63251495,3.23609e-06,-0.0,0.299,0.123,-52.646,2,3,1,1687,2220
4629951,-0.30478892,-29.83643532,-0.30478892,-29.83643532,5.71417e-06,-0.0,0.367,0.15,34.09,2,3,1,1608,1005
29130646,-0.40873194,-29.71474838,-0.40873194,-29.71474838,5.86549e-06,-0.0,0.369,0.153,-83.781,2,3,1,2147,1728
16421593,-0.46611482,-29.51865387,-0.46611482,-29.51865387,5.66154e-06,-0.0,0.27,0.111,30.137,2,3,1,2449,2895
8847509,-0.28487268,-29.88407707,-0.28487268,-29.88407707,5.96442e-06,-0.0,0.319,0.131,53.56,2,3,1,1504,721
33322824,-0.31083098,-29.44907379,-0.31083098,-29.44907379,8.33321e-06,-0.0,0.492,0.204,-51.008,2,3,1,1645,3313
31352385,-0.66694593,-29.84797859,-0.66694593,-29.84797859,6.26745e-06,-0.0,0.26,0.106,89.989,2,3,1,3479,928
8793983,-0.52343512,-29.69018364,-0.52343512,-29.69018364,2.00968e-05,-0.0,0.779,0.321,53.93,2,3,1,2742,1872
13826430,-0.43542486,-29.72918129,-0.43542486,-29.72918129,3.85318e-06,-0.0,0.5,0.203,-32.356,2,3,1,2285,1642
25829603,-0.64482814,-29.85618973,-0.64482814,-29.85618973,3.74232e-06,-0.0,0.21,0.086,-10.206,2,3,1,3364,880
12086336,-0.04961623,-29.77676392,-0.04961623,-29.77676392,3.2378e-06,-0.0,0.293,0.116,-80.591,2,3,1,289,1362
16896200,-0.08925003,-29.61533546,-0.08925003,-29.61533546,3.29021e-06,-0.0,0.296,0.118,56.574,2,3,1,495,2324
28223219,-0.46617794,-29.4256134,-0.46617794,-29.4256134,4.58956e-06,-0.0,0.955,0.378,-68.263,2,3,1,2452,3450
27891517,-0.24041125,-29.57470512,-0.24041125,-29.57470512,4.71664e-06,-0.0,0.233,0.093,61.021,2,3,1,1278,2565
28579207,-0.46625137,-29.8196106,-0.46625137,-29.8196106,2.96055e-06,-0.0,0.359,0.143,23.575,2,3,1,2443,1102
22099802,-0.46685812,-29.49733162,-0.46685812,-29.49733162,3.2371e-06,-0.0,0.226,0.09,-54.791,2,3,1,2453,3022
12877750,-0.53347927,-29.45033264,-0.53347927,-29.45033264,4.42636e-06,-0.0,0.32,0.129,-86.184,2,3,1,2800,3301
15416160,-0.19151066,-29.62637329,-0.19151066,-29.62637329,5.22432e-06,-0.0,0.634,0.255,-31.343,2,3,1,1024,2258
27417724,-0.21326227,-29.78167915,-0.21326227,-29.78167915,1.29046e-05,-0.0,0.95,0.377,-27.25,2,3,1,1135,1332
7281928,-0.31354016,-29.78363037,-0.31354016,-29.78363037,7.63837e-06,-0.0,0.438,0.174,88.109,2,3,1,1654,1319
2476752,-0.45821616,-29.79109573,-0.45821616,-29.79109573,6.58938e-06,-0.0,0.713,0.286,-85.515,2,3,1,2402,1272
20475639,-0.36149588,-29.61993599,-0.36149588,-29.61993599,3.19387e-06,-0.0,0.318,0.129,-46.969,2,3,1,1905,2294
13622397,-0.5270499,-29.50330925,-0.5270499,-29.50330925,8.86109e-06,-0.0,0.539,0.215,-79.51,2,3,1,2765,2985
9966111,-0.26483926,-29.85178757,-0.26483926,-29.85178757,4.85682e-06,-0.0,0.664,0.264,-85.751,2,3,1,1401,914
10019795,-0.30450723,-29.62232971,-0.30450723,-29.62232971,6.57006e-06,-0.0,0.307,0.122,-55.91,2,3,1,1610,2280
10461398,-0.36784217,-29.54629707,-0.36784217,-29.54629707,3.46022e-06,-0.0,0.578,0.232,-72.347,2,3,1,1939,2732
27711474,-0.26036185,-29.85497475,-0.26036185,-29.85497475,5.26329e-06,-0.0,0.597,0.241,50.87,2,3,1,1378,895
21933076,-0.17168339,-29.44555473,-0.17168339,-29.44555473,8.33394e-06,-0.0,1.175,0.465,-63.683,2,3,1,923,3335
36191962,-0.20689623,-29.74740601,-0.20689623,-29.74740601,3.97067e-06,-0.0,0.606,0.236,-32.743,2,3,1,1103,1536
13273681,-0.34315023,-29.82056618,-0.34315023,-29.82056618,1.03082e-05,-0.0,1.027,0.397,19.028,2,3,1,1806,1099
16845624,-0.61207891,-29.89974403,-0.61207891,-29.89974403,4.70413e-06,-0.0,0.423,0.166,67.473,2,3,1,3194,621
31382136,-0.56514174,-29.69794083,-0.56514174,-29.69794083,5.47247e-06,-0.0,0.359,0.139,-79.012,2,3,1,2957,1825
5332928,-0.23904145,-29.6599884,-0.23904145,-29.6599884,4.19299e-06,-0.0,0.697,0.274,-11.314,2,3,1,1270,2057
17905614,-0.38274825,-29.91935158,-0.38274825,-29.91935158,1.25042e-05,-0.0,0.349,0.138,-85.963,2,3,1,2009,510
29119701,-0.65472913,-29.55508614,-0.65472913,-29.55508614,7.37551e-06,-0.0,0.481,0.187,3.468,2,3,1,3426,2673
13724338,-0.01111228,-29.51134491,-0.01111228,-29.51134491,3.83162e-06,-0.0,0.425,0.165,31.97,2,3,1,90,2944
2574390,-0.17170285,-29.79142761,-0.17170285,-29.79142761,3.06385e-06,-0.0,0.313,0.121,-42.899,2,3,1,920,1274
6176964,-0.23781374,-29.82689857,-0.23781374,-29.82689857,4.83495e-06,-0.0,0.354,0.137,64.784,2,3,1,1262,1063
28156405,-0.14236964,-29.79422379,-0.14236964,-29.79422379,4.15703e-06,-0.0,0.37,0.146,32.256,2,3,1,769,1258
20066708,-0.08653986,-29.92734337,-0.08653986,-29.92734337,3.81247e-06,-0.0,0.585,0.226,-22.964,2,3,1,479,465
29655585,-0.37403893,-29.74817467,-0.37403893,-29.74817467,3.64169e-06,-0.0,0.301,0.116,20.759,2,3,1,1967,1530
30111074,-0.00806704,-29.78769875,-0.00806704,-29.78769875,4.17201e-06,-0.0,0.539,0.209,-50.521,2,3,1,74,1297
25380115,-0.03513473,-29.55866623,-0.03513473,-29.55866623,4.7134e-06,-0.0,1.068,0.416,-74.841,2,3,1,215,2662
32737216,-0.08381986,-29.74028015,-0.08381986,-29.74028015,3.85379e-06,-0.0,0.552,0.215,-51.962,2,3,1,466,1580
4595831,-0.25663477,-29.91328621,-0.25663477,-29.91328621,1.28801e-05,-0.0,1.402,0.54,-35.653,2,3,1,1358,548
12237719,-0.02790581,-29.73455429,-0.02790581,-29.73455429,5.33938e-06,-0.0,0.282,0.11,82.591,2,3,1,177,1614
32624007,-0.3632243,-29.57860374,-0.3632243,-29.57860374,1.56196e-05,-0.0,0.427,0.168,55.386,2,3,1,1914,2540
23694335,-0.29064339,-29.57327843,-0.29064339,-29.57327843,9.6073e-06,-0.0,0.737,0.291,-57.882,2,3,1,1539,2573
35872004,-0.60743654,-29.51368141,-0.60743654,-29.51368141,1.02313e-05,-0.0,0.698,0.272,51.766,2,3,1,3182,2922
1928520,-0.47230989,-29.90506172,-0.47230989,-29.90506172,7.80366e-06,-0.0,0.317,0.123,-77.897,2,3,1,2472,593
15348823,-0.48290956,-29.78409386,-0.48290956,-29.78409386,3.17552e-06,-0.0,0.326,0.128,53.183,2,3,1,2530,1314
15729907,-0.55739027,-29.68840599,-0.55739027,-29.68840599,8.80453e-06,-0.0,0.698,0.275,-88.979,2,3,1,2917,1882
10840364,-0.0590937,-29.9044075,-0.0590937,-29.9044075,7.85891e-06,-0.0,1.158,0.446,63.061,2,3,1,338,602
23896271,-0.09455086,-29.56250191,-0.09455086,-29.56250191,6.43287e-06,-0.0,0.564,0.216,27.813,2,3,1,522,2639
9598438,-0.50711221,-29.77768135,-0.50711221,-29.77768135,1.07498e-05,-0.0,1.259,0.482,60.28,2,3,1,2655,1351
4065993,-0.49813694,-29.69150162,-0.49813694,-29.69150162,3.50342e-06,-0.0,0.156,0.059,58.218,2,3,1,2611,1865
32954077,-0.09107928,-29.88137436,-0.09107928,-29.88137436,4.53942e-06,-0.0,0.377,0.144,15.529,2,3,1,503,739
7887018,-0.28583819,-29.60980415,-0.28583819,-29.60980415,3.98063e-06,-0.0,0.502,0.19,-35.79,2,3,1,1513,2355
3789855,-0.64734358,-29.46155167,-0.64734358,-29.46155167,5.99395e-06,-0.0,0.513,0.195,75.929,2,3,1,3390,3231
7815320,-0.40118304,-29.7074852,-0.40118304,-29.7074852,4.85625e-06,-0.0,0.393,0.149,-62.011,2,3,1,2109,1772
22749276,-0.2949158,-29.68812752,-0.2949158,-29.68812752,1.06148e-05,-0.0,0.593,0.225,-2.376,2,3,1,1559,1889
23520251,-0.45167649,-29.86949158,-0.45167649,-29.86949158,5.32589e-06,-0.0,0.373,0.141,-89.317,2,3,1,2366,805
30041520,-0.26475638,-29.76139259,-0.26475638,-29.76139259,3.9861e-06,-0.0,0.316,0.12,-80.953,2,3,1,1402,1452
12064807,-0.55488324,-29.89642143,-0.55488324,-29.89642143,5.45435e-06,-0.0,0.543,0.206,-53.385,2,3,1,2898,643
11015045,-0.12884101,-29.84030342,-0.12884101,-29.84030342,3.66734e-06,-0.0,0.522,0.198,-58.639,2,3,1,698,984
35300296,-0.55396289,-29.92823601,-0.55396289,-29.92823601,4.1274e-06,-0.0,0.419,0.159,52.89,2,3,1,2893,453
9338016,-0.11731789,-29.87311745,-0.11731789,-29.87311745,3.0852e-06,-0.0,0.915,0.347,-73.517,2,3,1,639,788
34669252,-0.30936158,-29.51939392,-0.30936158,-29.51939392,1.05837e-05,-0.0,0.536,0.206,27.707,2,3,1,1636,2894
28428056,-0.27402654,-29.8865757,-0.27402654,-29.8865757,3.69898e-06,-0.0,0.3,0.113,-15.435,2,3,1,1448,707
33606618,-0.24771939,-29.47597122,-0.24771939,-29.47597122,3.81085e-06,-0.0,0.514,0.197,85.098,2,3,1,1317,3153
34257206,-0.16882795,-29.91674995,-0.16882795,-29.91674995,3.5685e-06,-0.0,0.486,0.186,46.067,2,3,1,904,528
17923446,-0.47340477,-29.73788834,-0.47340477,-29.73788834,5.1941e-06,-0.0,0.898,0.345,43.043,2,3,1,2481,1589
12238122,-0.24063273,-29.62259102,-0.24063273,-29.62259102,6.44106e-06,-0.0,0.458,0.176,67.42,2,3,1,1279,2280
13304992,-0.15999429,-29.68230057,-0.15999429,-29.68230057,5.03392e-06,-0.0,0.326,0.125,-13.138,2,3,1,861,1925
28276096,-0.26871839,-29.69395638,-0.26871839,-29.69395638,4.68216e-06,-0.0,0.305,0.116,-42.681,2,3,1,1423,1854
32354775,-0.50998968,-29.41715622,-0.50998968,-29.41715622,4.6728e-06,-0.0,0.446,0.171,78.759,2,3,1,2679,3499
16373851,-0.12581101,-29.80578232,-0.12581101,-29.80578232,3.30861e-06,-0.0,0.561,0.211,-50.877,2,3,1,683,1189
33822723,-0.20310974,-29.85219002,-0.20310974,-29.85219002,6.61342e-06,-0.0,0.754,0.288,-67.394,2,3,1,1082,912
34209698,-0.01411192,-29.43202019,-0.01411192,-29.43202019,8.69763e-06,-0.0,0.459,0.174,87.612,2,3,1,106,3416
22863823,-0.48702556,-29.77111053,-0.48702556,-29.77111053,3.30446e-06,-0.0,0.557,0.212,24.249,2,3,1,2551,1391
3753730,-0.57368559,-29.6582222,-0.57368559,-29.6582222,7.4569e-06,-0.0,0.253,0.097,19.508,2,3,1,3003,2061
14962946,-0.6493879,-29.7796917,-0.6493879,-29.7796917,5.83771e-06,-0.0,0.37,0.142,53.602,2,3,1,3390,1336
30565844,-0.09179308,-29.67619705,-0.09179308,-29.67619705,9.47297e-06,-0.0,0.474,0.178,77.3,2,3,1,508,1961
11594217,-0.61515492,-29.59861183,-0.61515492,-29.59861183,1.23061e-05,-0.0,0.39,0.144,32.929,2,3,1,3219,2415
25544967,-0.18033862,-29.74503517,-0.18033862,-29.74503517,5.32716e-06,-0.0,0.409,0.153,-55.545,2,3,1,965,1551
7478772,-0.62541312,-29.43223572,-0.62541312,-29.43223572,5.03485e-06,-0.0,0.22,0.081,-88.515,2,3,1,3278,3406
25203984,-0.19665763,-29.83595657,-0.19665763,-29.83595657,4.93208e-06,-0.0,0.522,0.194,22.543,2,3,1,1049,1009
17179079,-0.14092591,-29.86973,-0.14092591,-29.86973,3.55621e-06,-0.0,0.282,0.106,-46.701,2,3,1,761,808
34129533,-0.29093462,-29.5210228,-0.29093462,-29.5210228,1.65075e-05,-0.0,1.008,0.368,-22.471,2,3,1,1541,2884
4205004,-0.24815872,-29.42976952,-0.24815872,-29.42976952,5.41109e-06,-0.0,0.542,0.202,50.777,2,3,1,1320,3428
34515304,-0.53510773,-29.90791321,-0.53510773,-29.90791321,3.17492e-06,-0.0,0.513,0.19,-77.26,2,3,1,2796,575
17838000,-0.51870137,-29.80234146,-0.51870137,-29.80234146,1.36304e-05,-0.0,1.068,0.39,23.38,2,3,1,2714,1204
33373872,-0.11860572,-29.53407097,-0.11860572,-29.53407097,3.98528e-06,-0.0,0.251,0.093,36.791,2,3,1,647,2808
4800070,-0.29306224,-29.51768494,-0.29306224,-29.51768494,4.75802e-06,-0.0,0.276,0.102,-56.485,2,3,1,1552,2904
27967054,-0.50212425,-29.68377876,-0.50212425,-29.68377876,3.05958e-06,-0.0,0.694,0.256,14.392,2,3,1,2631,1911
10728987,-0.15127236,-29.43763351,-0.15127236,-29.43763351,7.46257e-06,-0.0,0.387,0.141,85.995,2,3,1,817,3382
22012660,-0.56468534,-29.70754242,-0.56468534,-29.70754242,3.40713e-06,-0.0,0.344,0.128,77.872,2,3,1,2955,1768
6487813,-0.26658547,-29.87351036,-0.26658547,-29.87351036,3.05136e-06,-0.0,0.254,0.093,46.386,2,3,1,1410,785
15115669,-0.05046064,-29.65441132,-0.05046064,-29.65441132,7.06602e-06,-0.0,0.415,0.155,-47.399,2,3,1,294,2091
23977851,-0.48112303,-29.53340149,-0.48112303,-29.53340149,4.1035e-06,-0.0,0.565,0.208,85.123,2,3,1,2526,2807
17613475,-0.56835437,-29.51080132,-0.56835437,-29.51080132,3.05034e-06,-0.0,0.269,0.099,42.902,2,3,1,2979,2940
7104000,-0.0825173,-29.4179287,-0.0825173,-29.4179287,5.66452e-06,-0.0,0.552,0.207,-0.086,2,3,1,461,3500
20795177,-0.43511561,-29.77255058,-0.43511561,-29.77255058,1.3128e-05,-0.0,0.431,0.158,-5.391,2,3,1,2283,1383
21004669,-0.62487346,-29.61757469,-0.62487346,-29.61757469,3.00105e-06,-0.0,0.286,0.107,44.577,2,3,1,3269,2302
12812141,-0.03323641,-29.46199608,-0.03323641,-29.46199608,1.14814e-05,-0.0,0.652,0.244,-36.309,2,3,1,205,3238
25027540,-0.40122718,-29.70946884,-0.40122718,-29.70946884,1.11795e-05,-0.0,0.642,0.239,-5.243,2,3,1,2109,1760
13485464,-0.36869946,-29.47056198,-0.36869946,-29.47056198,1.14207e-05,-0.0,0.825,0.308,62.424,2,3,1,1945,3184
1410183,-0.37025276,-29.79237747,-0.37025276,-29.79237747,3.74006e-06,-0.0,0.263,0.097,3.547,2,3,1,1947,1266
7289479,-0.35108638,-29.90322876,-0.35108638,-29.90322876,5.89725e-06,-0.0,0.304,0.11,-13.753,2,3,1,1846,606
20270268,-0.25910848,-29.55241203,-0.25910848,-29.55241203,5.08563e-06,-0.0,0.752,0.272,24.795,2,3,1,1375,2698
27754603,-0.66402006,-29.84985733,-0.66402006,-29.84985733,1.53478e-05,-0.0,1.183,0.428,16.595,2,3,1,3464,917
24437034,-0.21935138,-29.60041428,-0.21935138,-29.60041428,5.8527e-06,-0.0,0.865,0.307,-45.735,2,3,1,1169,2412
14821477,-0.21827744,-29.85985947,-0.21827744,-29.85985947,4.39006e-06,-0.0,0.804,0.293,-9.084,2,3,1,1160,866
5762665,-0.63229573,-29.80704498,-0.63229573,-29.80704498,6.2748e-06,-0.0,0.351,0.128,32.849,2,3,1,3301,1173
16847246,-0.0479098,-29.92617989,-0.0479098,-29.92617989,4.22688e-06,-0.0,0.725,0.261,19.4,2,3,1,280,472
26480726,-0.61200356,-29.7606678,-0.61200356,-29.7606678,6.16304e-06,-0.0,0.627,0.228,-66.251,2,3,1,3198,1450
33065774,-0.34450933,-29.56882858,-0.34450933,-29.56882858,5.77634e-06,-0.0,0.655,0.236,-71.192,2,3,1,1818,2599
7782296,-0.05832718,-29.57536125,-0.05832718,-29.57536125,7.5332e-06,-0.0,0.638,0.228,13.443,2,3,1,335,2562
3036466,-0.26130146,-29.87903786,-0.26130146,-29.87903786,3.08145e-06,-0.0,0.267,0.095,15.142,2,3,1,1382,752
10694822,-0.1262676,-29.58257103,-0.1262676,-29.58257103,7.94173e-06,-0.0,0.59,0.211,60.185,2,3,1,687,2519
13106126,-0.27447119,-29.75410652,-0.27447119,-29.75410652,6.94925e-06,-0.0,0.353,0.128,-22.213,2,3,1,1452,1496
27557769,-0.62181413,-29.4730587,-0.62181413,-29.4730587,8.8702e-06,-0.0,1.131,0.405,-61.527,2,3,1,3258,3163
6791148,-0.4244397,-29.47446442,-0.4244397,-29.47446442,3.33132e-06,-0.0,0.588,0.21,70.931,2,3,1,2234,3159
33286831,-0.09892354,-29.42531967,-0.09892354,-29.42531967,1.16632e-05,-0.0,0.224,0.081,-22.549,2,3,1,546,3456
3095410,-0.25507361,-29.80585098,-0.25507361,-29.80585098,4.8155e-06,-0.0,0.23,0.083,47.26,2,3,1,1351,1188
12681586,-0.28159055,-29.76335335,-0.28159055,-29.76335335,7.3017e-06,-0.0,0.407,0.148,-47.686,2,3,1,1489,1441
1586848,-0.44101349,-29.73188019,-0.44101349,-29.73188019,8.45871e-06,-0.0,0.635,0.228,-51.181,2,3,1,2314,1626
13968635,-0.29048276,-29.4178009,-0.29048276,-29.4178009,3.32258e-06,-0.0,0.22,0.079,51.105,2,3,1,1540,3499
2367277,-0.64453572,-29.60083961,-0.64453572,-29.60083961,1.05319e-05,-0.0,0.535,0.19,44.7,2,3,1,3371,2401
33820782,-0.31935629,-29.57092476,-0.31935629,-29.57092476,4.59342e-06,-0.0,0.94,0.339,-14.962,2,3,1,1687,2587
26042238,-0.14333481,-29.50075722,-0.14333481,-29.50075722,4.0841e-06,-0.0,0.227,0.08,-79.183,2,3,1,776,3006
23155639,-0.51891136,-29.92425919,-0.51891136,-29.92425919,4.53801e-06,-0.0,0.393,0.137,64.378,2,3,1,2712,478
25202321,-0.10043617,-29.84744644,-0.10043617,-29.84744644,3.75969e-06,-0.0,0.684,0.242,-86.389,2,3,1,552,941
32442039,-0.30087236,-29.82082176,-0.30087236,-29.82082176,3.72519e-06,-0.0,0.385,0.134,-64.92,2,3,1,1588,1098
9739018,-0.56059182,-29.70869827,-0.56059182,-29.70869827,1.02977e-05,-0.0,1.873,0.654,3.068,2,3,1,2933,1761
16305048,-0.6028477,-29.79277992,-0.6028477,-29.79277992,3.55408e-06,-0.0,0.476,0.167,-6.527,2,3,1,3149,1259
18288489,-0.31899321,-29.54514313,-0.31899321,-29.54514313,4.8359e-06,-0.0,0.347,0.12,-12.055,2,3,1,1686,2740
25138881,-0.30763632,-29.77092171,-0.30763632,-29.77092171,4.74838e-06,-0.0,0.793,0.28,52.347,2,3,1,1623,1395
10232259,-0.53843069,-29.47574806,-0.53843069,-29.47574806,6.41918e-06,-0.0,0.394,0.136,25.468,2,3,1,2825,3149
24146755,-0.62636685,-29.61904907,-0.62636685,-29.61904907,3.60069e-06,-0.0,0.471,0.164,14.736,2,3,1,3277,2293
30154513,-0.20831892,-29.93086624,-0.20831892,-29.93086624,1.18432e-05,-0.0,0.645,0.227,-50.541,2,3,1,1108,443
26327685,-0.30947155,-29.44894791,-0.30947155,-29.44894791,3.09475e-06,-0.0,0.222,0.079,-79.3,2,3,1,1638,3313
17883522,-0.24288714,-29.68643951,-0.24288714,-29.68643951,4.60981e-06,-0.0,0.634,0.224,47.534,2,3,1,1290,1899
21921739,-0.41354233,-29.66727638,-0.41354233,-29.66727638,1.07228e-05,-0.0,0.541,0.191,51.77,2,3,1,2173,2011
16269409,-0.59728897,-29.51050949,-0.59728897,-29.51050949,4.60883e-06,-0.0,0.467,0.161,-60.906,2,3,1,3129,2941
30861558,-0.62793714,-29.44710159,-0.62793714,-29.44710159,6.08981e-06,-0.0,0.497,0.175,-58.607,2,3,1,3290,3318
18795213,-0.1652969,-29.55311203,-0.1652969,-29.55311203,3.22328e-06,-0.0,0.369,0.13,-24.711,2,3,1,889,2694
15769931,-0.34506544,-29.86640167,-0.34506544,-29.86640167,4.22406e-06,-0.0,0.724,0.25,75.785,2,3,1,1815,826
30149192,-0.18396945,-29.51399231,-0.18396945,-29.51399231,4.19055e-06,-0.0,1.05,0.358,-0.794,2,3,1,986,2927
5950060,-0.06639099,-29.45226669,-0.06639099,-29.45226669,4.74572e-06,-0.0,0.447,0.15,-53.174,2,3,1,377,3296
6032576,-0.0278927,-29.90479851,-0.0278927,-29.90479851,4.03354e-06,-0.0,0.356,0.119,89.698,2,3,1,177,600
1508303,-0.61515552,-29.51121902,-0.61515552,-29.51121902,1.01537e-05,-0.0,0.493,0.168,-48.892,2,3,1,3222,2936
23073214,-0.62329644,-29.62678909,-0.62329644,-29.62678909,3.35272e-06,-0.0,0.5,0.171,-48.382,2,3,1,3260,2247
32273163,-0.40530926,-29.44262505,-0.40530926,-29.44262505,2.27641e-05,-0.0,2.65,0.89,-88.821,2,3,1,2135,3349
33680790,-0.04319414,-29.72155952,-0.04319414,-29.72155952,8.29321e-06,-0.0,0.738,0.253,16.322,2,3,1,256,1691
24113881,-0.49782735,-29.6409893,-0.49782735,-29.6409893,2.92783e-06,-0.0,0.305,0.104,-36.17,2,3,1,2610,2166
32696525,-0.51029932,-29.78756142,-0.51029932,-29.78756142,3.04863e-06,-0.0,0.679,0.228,23.436,2,3,1,2671,1292
9039827,-0.32628414,-29.72808838,-0.32628414,-29.72808838,3.57705e-06,-0.0,0.576,0.194,31.045,2,3,1,1721,1650
25495857,-0.58107233,-29.79250717,-0.58107233,-29.79250717,3.05513e-06,-0.0,0.734,0.251,46.83,2,3,1,3037,1261
27674997,-0.10309041,-29.58204079,-0.10309041,-29.58204079,3.45324e-06,-0.0,0.686,0.232,58.182,2,3,1,567,2522
17342514,-0.01696331,-29.86417389,-0.01696331,-29.86417389,1.29481e-05,-0.0,0.533,0.183,-34.998,2,3,1,120,842
14503950,-0.44691199,-29.71481895,-0.44691199,-29.71481895,5.41857e-06,-0.0,0.608,0.204,36.218,2,3,1,2345,1727
12263444,-0.23912551,-29.52820206,-0.23912551,-29.52820206,4.44825e-06,-0.0,0.781,0.267,-23.991,2,3,1,1272,2842
21604965,-0.42409548,-29.72958755,-0.42409548,-29.72958755,2.1433e-05,-0.0,0.4,0.134,73.451,2,3,1,2227,1640
3296081,-0.57732445,-29.41071129,-0.57732445,-29.41071129,5.5119e-06,-0.0,0.378,0.129,74.662,2,3,1,3029,3536
4736943,-0.36813113,-29.45969582,-0.36813113,-29.45969582,3.23661e-06,-0.0,0.369,0.125,30.736,2,3,1,1942,3248
26917000,-0.11161208,-29.59653091,-0.11161208,-29.59653091,4.74559e-06,-0.0,0.616,0.207,24.507,2,3,1,611,2436
34947629,-0.40008602,-29.93070602,-0.40008602,-29.93070602,4.40926e-06,-0.0,0.697,0.238,55.255,2,3,1,2098,442
23638001,-0.31566167,-29.85953903,-0.31566167,-29.85953903,5.68321e-06,-0.0,0.722,0.244,-28.714,2,3,1,1663,867
32140572,-0.23877142,-29.50370407,-0.23877142,-29.50370407,3.81565e-06,-0.0,1.046,0.358,47.722,2,3,1,1271,2988
12490944,-0.53986609,-29.60018158,-0.53986609,-29.60018158,1.06529e-05,-0.0,0.568,0.194,64.31,2,3,1,2829,2408
9636450,-0.67015237,-29.63220024,-0.67015237,-29.63220024,3.50502e-06,-0.0,0.236,0.081,-67.66,2,3,1,3503,2214
24710383,-0.59636587,-29.90235329,-0.59636587,-29.90235329,3.21761e-06,-0.0,0.34,0.113,48.808,2,3,1,3112,606
29384486,-0.64669222,-29.44723701,-0.64669222,-29.44723701,1.28475e-05,-0.0,0.44,0.147,68.28,2,3,1,3388,3316
29782248,-0.21118826,-29.61969757,-0.21118826,-29.61969757,6.06408e-06,-0.0,1.41,0.47,-33.765,2,3,1,1126,2297
